"word","time","question","origin"
"mámi","from_1751_1800","?","Germanic_inGeneral"
"mamlasz","from_1801_1850","0","Slavic_Western_Slovak"
"mammon","from_1401_1500","0","Latin_inGeneral"
"mámoros","from_1651_1700","0","Turkic_After895_Ottoman"
"mamusz","from_1801_1850",NA,NA
"mamut","from_1651_1700","0","Internationalisms"
"mancs","from_1801_1850","0","UnknownOrigin"
"mandarin1","from_1751_1800","0","Internationalisms"
"mandarin2","from_1801_1850","0","Internationalisms"
"mandátum","from_1501_1550","0","Latin_inGeneral"
"mandolin","from_1801_1850","0","Internationalisms"
"mandula","from_1301_1350","0","NewLatin_Italian"
"mandzsetta","from_1701_1750","0","Germanic_inGeneral"
"mandzsu","from_1751_1800","0","Internationalisms"
"mangalica","from_1751_1800","0","Slavic_Southern_Croatian_Serbian"
"mangán","from_1801_1850","0","Germanic_inGeneral"
"mangold",NA,"0","Germanic_inGeneral"
"mángorol","from_1651_1700","0","Germanic_inGeneral"
"mánia","from_1751_1800","0","Latin_inGeneral"
"manikur","from_1901_1950","0","Internationalisms"
"manipuláció","from_1751_1800","0","Latin_inGeneral"
"mankó1","from_1201_1250","0","NewLatin_Italian"
"mankó2","from_1851_1900","0","Internationalisms"
"manna","from_1351_1400","0","Latin_inGeneral"
"manó","from_1651_1700","?","InternalDevelopment_Formed_Paronym"
"manover","from_1751_1800","0","Germanic_inGeneral"
"manusz","from_1851_1900","0","Romani"
"manzárd","from_1751_1800","0","Internationalisms"
"mappa","from_1601_1650","0","Latin_inGeneral"
"már","from_1351_1400",NA,NA
"mar1","from_1101_1150",NA,NA
"mar2","from_1551_1600",NA,NA
"marad","from_1101_1150",NA,NA
"marasztal","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"marcangol","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"marcipán","from_1501_1550","0","NewLatin_Italian"
"március","from_1401_1500","0","Latin_inGeneral"
"marcona","from_1401_1500","0","UnknownOrigin"
"márga","from_1751_1800","0","Latin_inGeneral"
"margaréta","from_1501_1550","0","InternalDevelopment_Formed_fromProperNoun"
"margaréta","from_1501_1550","0","Latin_inGeneral"
"margarin","from_1851_1900","0","Internationalisms"
"margó","from_1551_1600","0","Latin_inGeneral"
"marha","from_1351_1400","0","Germanic_Bavarian"
"máriás",NA,"0","InternalDevelopment_Formed_fromProperNoun"
"máriás1","from_1601_1650",NA,NA
"máriás2","from_1751_1800","0","Germanic_Austrian"
"máriaüveg","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"márka1","from_1501_1550","0","Wanderwort"
"márka2","from_1851_1900","0","Germanic_inGeneral"
"markáns","from_1851_1900","0","Germanic_inGeneral"
"márki","from_1651_1700","0","Internationalisms"
"markíroz","from_1801_1850","0","Germanic_inGeneral"
"markolat","from_1501_1550","0","InternalDevelopment_Formed_Derivation"
"markotányos","from_1701_1750","0","InternalDevelopment_Formed_Derivation"
"marmelád","from_1801_1850","0","Germanic_inGeneral"
"márna","from_1551_1600",NA,NA
"maródi","from_1701_1750","0","Germanic_inGeneral"
"marok","from_1201_1250","0","Ancient_Ugric"
"mars","from_1651_1700","0","Germanic_inGeneral"
"marsall","from_1551_1600","0","Germanic_inGeneral"
"marsruta","from_1701_1750","0","Germanic_inGeneral"
"mart","from_1201_1250","?","InternalDevelopment_Formed_ShiftofWordType"
"márt","from_1401_1500","0","Ancient_Ugric"
"martalék","from_1501_1550","0","InternalDevelopment_Formed_Derivation"
"martalóc","from_1401_1500","0","Turkic_After895_Ottoman"
"mártás","from_1551_1600","0","InternalDevelopment_Formed_Derivation"
"martinkemence","from_1851_1900","0","InternalDevelopment_Formed_Compound"
"mártír","from_1301_1350","0","Latin_inGeneral"
"márvány","from_1401_1500","0","Wanderwort"
"marxista","from_1851_1900","0","Internationalisms"
"más","from_1351_1400","0","Ancient_Finno_Ugric"
"másállapot","from_1651_1700","0","InternalDevelopment_Formed_Compound"
"másfél","from_1401_1500","0","InternalDevelopment_Formed_Compound"
"masina","from_1751_1800","0","Germanic_inGeneral"
"masíroz","from_1651_1700","0","Germanic_inGeneral"
"maskara","from_1551_1600","0","NewLatin_Italian"
"masni","from_1651_1700","0","Germanic_Bavarian"
"második","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"másodperc","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"másol","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"mássalhangzó","from_1751_1800","0","InternalDevelopment_LoanTranslation_Latin_Compound"
"massza","from_1551_1600","0","Latin_inGeneral"
"masszázs","from_1851_1900","0","NewLatin_French"
"masszív","from_1701_1750","0","Internationalisms"
"másutt","from_1401_1500","0","InternalDevelopment_Formed_FixParadigm"
"maszat","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"maszatol","from_1751_1800","?","InternalDevelopment_Created_Onomatopoetic"
"maszek","after_1951","0","InternalDevelopment_Formed_Abbreviation"
"mászik","from_1201_1250","0","UnknownOrigin"
"maszk","from_1751_1800","0","Germanic_inGeneral"
"maszlag","from_1501_1550","0","Wanderwort"
"matador","from_1751_1800","0","Internationalisms"
"matat","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"matek","from_1901_1950","?","InternalDevelopment_Formed_Playful"
"matematikus","from_1551_1600","0","Latin_inGeneral"
"matéria","from_1501_1550","0","Latin_inGeneral"
"matiné","from_1801_1850","0","Internationalisms"
"mátka","from_1201_1250","?","Slavic_inGeneral"
"matrac","from_1351_1400","0","Wanderwort"
"matrica","from_1851_1900","0","Internationalisms"
"matring","from_1401_1500","?","UnknownOrigin_Loan"
"matróna","from_1601_1650","0","Latin_inGeneral"
"matróz","from_1751_1800","0","Germanic_inGeneral"
"matt1","from_1801_1850","0","Germanic_inGeneral"
"matt2","from_1801_1850","0","Internationalisms"
"matuzsálem","from_1751_1800","0","InternalDevelopment_Formed_fromProperNoun"
"mátyásmadár","from_1851_1900","0","InternalDevelopment_Formed_Compound"
"matyó","from_1801_1850","?","InternalDevelopment_Formed_Paronym"
"mauzóleum","from_1601_1650","0","Latin_inGeneral"
"mauzóleum","from_1601_1650","0","InternalDevelopment_Formed_fromProperNoun"
"maximum","from_1801_1850","0","Internationalisms"
"máz","from_1401_1500","0","Slavic_inGeneral"
"mázli","from_1851_1900","0","Yiddish"
"mázol","from_1501_1550","0","InternalDevelopment_Formed_Derivation"
"mázsa","from_1251_1300","0","NewLatin_Italian"
"mazsola","from_1501_1550","0","InternalDevelopment_Formed_fromProperNoun"
"mazsola","from_1501_1550","0","NewLatin_Italian"
"mazurka","from_1751_1800","0","Internationalisms"
"meccs","from_1851_1900","0","Germanic_English"
"mecénás","from_1601_1650","0","InternalDevelopment_Formed_fromProperNoun"
"mechanika","from_1751_1800","0","Latin_inGeneral"
"mécs","from_1201_1250","0","Wanderwort"
"mecset","from_1551_1600","0","Turkic_After895_Ottoman"
"medál","from_1551_1600","0","Wanderwort"
"meddig","from_1501_1550","0","InternalDevelopment_Formed_FixParadigm"
"meddo","from_1201_1250","?","InternalDevelopment_Formed_Derivation"
"medence","from_1351_1400","0","Slavic_inGeneral"
"meder","from_1751_1800","0","UnknownOrigin"
"medikus","from_1551_1600","0","Latin_inGeneral"
"meditál","from_1551_1600","0","Latin_inGeneral"
"médium","from_1601_1650","0","Latin_inGeneral"
"medúza","from_1701_1750","0","Latin_inGeneral"
"medve","from_1101_1150","0","Slavic_inGeneral"
"még","from_1351_1400","0","InternalDevelopment_Formed_Paronym"
"meg1","from_1151_1200","0","InternalDevelopment_Formed_FixParadigm"
"meg2","from_1401_1500","0","InternalDevelopment_Formed_ShiftofWordType"
"megannyi","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"meggy","from_1201_1250","0","Ancient_Finno_Ugric"
"meghitt","from_1551_1600","0","InternalDevelopment_Formed_Derivation"
"megint","from_1501_1550","0","InternalDevelopment_Formed_FixParadigm"
"mégis","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"meglehetos","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"meglett","from_1751_1800","0","InternalDevelopment_Formed_SeparationofMeaning"
"megvált","from_1401_1500","0","InternalDevelopment_Formed_Compound"
"megy","from_1051_1100",NA,NA
"megye","from_1051_1100","?","Slavic_Southern_Slovenian"
"megye","from_1051_1100","?","Slavic_Southern_Croatian_Serbian"
"méh1","from_1101_1150","0","Ancient_Finno_Ugric"
"méh2","from_1201_1250","?","Slavic_inGeneral"
"mekkora","from_1551_1600","0","InternalDevelopment_Formed_Compound"
"méla","from_1751_1800","0","UnknownOrigin"
"melák","from_1751_1800","?","InternalDevelopment_Formed_fromProperNoun"
"melankólia","from_1551_1600","0","Latin_inGeneral"
"melasz","from_1851_1900","0","Internationalisms"
"meleg","from_1001_1050","0","Ancient_Ugric"
"melenget","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"mell","from_1301_1350","0","Ancient_Finno_Ugric"
"mellék","from_1301_1350","0","InternalDevelopment_Formed_Derivation"
"melléknév","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"melléknév","from_1751_1800","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"mellény","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"mellesleg","from_1551_1600","0","InternalDevelopment_Formed_FixParadigm"
"mellett","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"mellkas","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"melloz","from_1701_1750","0","InternalDevelopment_Formed_Derivation"
"mellso","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"meló","from_1851_1900","0","Yiddish"
"melódia","from_1601_1650","0","Latin_inGeneral"
"méltán","from_1401_1500","0","InternalDevelopment_Formed_FixParadigm"
"méltányol","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"méltó","from_1201_1250","0","InternalDevelopment_Formed_Derivation"
"mely","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"mély","from_1051_1100","0","Ancient_Ugric"
"memória","from_1551_1600","0","Latin_inGeneral"
"mén","from_1101_1150","0","UnknownOrigin"
"mendemonda","from_1601_1650","0","InternalDevelopment_Formed_TwinWords"
"menedék","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"menedzser","from_1901_1950","0","Germanic_English"
"menekül","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"menhely","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"menik","from_1501_1550","0","Ancient_Finno_Ugric"
"ménku","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"menny","from_1151_1200","0","Ancient_Finno_Ugric"
"mennyezet","from_1401_1500",NA,NA
"mennyi","from_1151_1200","0","InternalDevelopment_Formed_Derivation"
"menstruáció","from_1851_1900","0","Latin_inGeneral"
"ment","from_1151_1200","0","InternalDevelopment_Formed_Derivation"
"menta","from_1351_1400","0","Latin_inGeneral"
"mente","from_1501_1550","0","Wanderwort"
"menten","from_1501_1550","0","InternalDevelopment_Formed_FixParadigm"
"mentes","from_1651_1700","0","InternalDevelopment_Formed_Derivation"
"mento","from_1301_1350","0","InternalDevelopment_Formed_Derivation"
"mentol","from_1851_1900","0","Internationalisms"
"mentor","from_1751_1800","0","Internationalisms"
"mentsvár","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"menü","from_1851_1900","0","Internationalisms"
"menüett","from_1701_1750","0","Internationalisms"
"meny","from_1351_1400",NA,NA
"menyasszony","from_1401_1500","0","InternalDevelopment_Formed_Compound"
"menyegzo","from_1351_1400","0","InternalDevelopment_Formed_Derivation"
"menyét","from_1201_1250","0","InternalDevelopment_Formed_Derivation"
"menza","from_1701_1750","0","Latin_inGeneral"
"meó","after_1951","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"mér","from_1351_1400","?","Slavic_inGeneral"
"mér","from_1351_1400","0","ContestedOrigin"
"mér","from_1351_1400","?","Ancient_Finno_Ugric"
"mer1","from_1301_1350","0","Ancient_Ugric"
"mer2","from_1351_1400","0","Ancient_Ugric"
"mérce","from_1351_1400","?","Slavic_Southern_inGeneral"
"mered","from_1501_1550","?","Ancient_Ugric"
"meredek","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"méreg","from_1251_1300","?","Ancient_Finno_Ugric"
"méreg","from_1251_1300","0","ContestedOrigin"
"méreg","from_1251_1300","?","Iranian_forExampleAlanian"
"mereng","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"merénylet","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"merész","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"merev","from_1751_1800","0","InternalDevelopment_ConsciouslyFormed_Abstraction"
"merevedik","from_1501_1550","0","InternalDevelopment_Formed_Derivation"
"mérföld","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"merinó","from_1801_1850","0","Internationalisms"
"mérkozik","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"mérleg","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"mérnök","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"mero","from_1301_1350","0","InternalDevelopment_Formed_Derivation"
"meroleges","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"merre","from_1551_1600","0","InternalDevelopment_Formed_FixParadigm"
"mérsékel","from_1551_1600","0","InternalDevelopment_Formed_Derivation"
"mersz","from_1801_1850","0","InternalDevelopment_Formed_ShiftofWordType"
"mert","from_1201_1250","0","InternalDevelopment_Formed_Paronym"
"mértan","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"mérték","from_1351_1400","0","InternalDevelopment_Formed_Derivation"
"mérv","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"mese","from_1301_1350","0","Ancient_Ugric"
"messiás","from_1401_1500","0","Latin_inGeneral"
"messze","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"messzely","from_1401_1500","0","Germanic_Bavarian"
"mester","from_1151_1200","0","NewLatin_Italian"
"mész","from_1151_1200","0","UnknownOrigin"
"mészáros","from_1351_1400","0","Slavic_inGeneral"
"mészárszék","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"mesztic","from_1801_1850","0","Germanic_inGeneral"
"méta","from_1651_1700","0","Latin_inGeneral"
"metán","from_1851_1900","0","Internationalisms"
"metél","from_1351_1400","0","InternalDevelopment_Formed_Derivation"
"métely","from_1401_1500","0","Slavic_Southern_inGeneral"
"meténg","from_1501_1550","0","UnknownOrigin"
"meteor","from_1801_1850","0","Internationalisms"
"meteorológia","from_1801_1850","0","Latin_inGeneral"
"méter","from_1801_1850","0","Internationalisms"
"metró","from_1901_1950","0","Internationalisms"
"metropolis","from_1551_1600","0","Latin_inGeneral"
"metropolita","from_1751_1800","0","Latin_inGeneral"
"metsz","from_1201_1250","0","InternalDevelopment_Formed_Derivation"
"mez","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"méz","from_1101_1150","0","Ancient_Finno_Ugric"
"mézesmázos","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"mézga","from_1551_1600","0","Slavic_inGeneral"
"mezítláb","from_1501_1550","0","InternalDevelopment_Formed_Abstraction"
"mezo","from_1051_1100","0","InternalDevelopment_Formed_ShiftofWordType"
"mezogazdaság","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"mezony","from_1851_1900","0","InternalDevelopment_Formed_Derivation"
"mezováros","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"mezsgye","from_1201_1250","0","Slavic_Southern_Bulgarian"
"meztelen","from_1251_1300","0","InternalDevelopment_Formed_Derivation"
"mi1","from_1151_1200",NA,NA
"mi2","from_1151_1200",NA,NA
"miákol","from_1801_1850","0","InternalDevelopment_Created_Onomatopoetic"
"miatt","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"miatyánk","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"micisapka","from_1901_1950","0","InternalDevelopment_Formed_Compound"
"micsoda","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"midon","from_1401_1500",NA,NA
"mienk","from_1401_1500","0","InternalDevelopment_Formed_FixParadigm"
"miféle","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"míg","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"migrén","from_1701_1750","0","Internationalisms"
"mihaszna","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"mihelyt","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"mikrokozmosz","from_1601_1650","0","Internationalisms"
"mikulás","from_1851_1900","0","InternalDevelopment_Formed_fromProperNoun"
"mikulás","from_1851_1900","0","Slavic_Western_Slovak"
"militarizál","from_1751_1800","0","Internationalisms"
"milliárd","from_1751_1800","0","NewLatin_French"
"milliméter","from_1801_1850","0","Germanic_inGeneral"
"millió","from_1701_1750","0","Latin_inGeneral"
"milliomos","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"milyen","from_1701_1750",NA,NA
"mímel","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"mimika","from_1801_1850","0","Internationalisms"
"mimóza","from_1751_1800","0","Latin_inGeneral"
"minaret","from_1751_1800","0","Internationalisms"
"mind","from_1151_1200","?","InternalDevelopment_Formed_Derivation"
"mindegy","from_1601_1650","0","InternalDevelopment_Formed_Compound"
"mindenféle","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"mindenható","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"mindenszentek","from_1851_1900","0","InternalDevelopment_Formed_Compound"
"mindig","from_1751_1800","0","InternalDevelopment_Formed_FixParadigm"
"mindjárt","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"mindnyájan","from_1401_1500","0","InternalDevelopment_Formed_Compound"
"minemu","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"mini","after_1951","0","Internationalisms"
"miniatúra","from_1751_1800","0","NewLatin_Italian"
"minimum","from_1801_1850","0","Internationalisms"
