got_lemma,Wortart,got_pos,Deutsche Bedeutung,Englische Bedeutung,got_en,link,got_ipa,got_occurences,got_reconstructedness,got_certainty
weihnan,V.,v,"heilig werden, heilig gehalten werden","be hallowed, become hallowed, become holy, be sanctified, become sanctified","be_hallowed, become_hallowed, become_holy, be_sanctified, become_sanctified",https://koeblergerhard.de/wikiling/?f=got&page=269,wihnan,1,form,certain
weihs,Adj.,a,"heilig, geweiht","holy, hallow (Adj.), sanctified","holy, hallow, sanctified",https://koeblergerhard.de/wikiling/?f=got&page=269,wihs,(1) 89,not reconstructed,certain
weihs,N.,n,"Dorf, Weiler, Flecken","rural hamlet, country precinct, rural area, village","rural_hamlet, country_precinct, rural_area, village",https://koeblergerhard.de/wikiling/?f=got&page=269,wihs,(2) 11,form,certain
wein,N.,n,Wein,wine,wine,https://koeblergerhard.de/wikiling/?f=got&page=269,win,18,not reconstructed,certain
weinabasi,N.,n,Weinbeere,"wine-berry, grape","wineberry, grape",https://koeblergerhard.de/wikiling/?f=got&page=270,winaβasɪ,2,form,certain
weinadrugkja,M.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=270,winaðruŋkja,,form,certain
weinagards,M.,n,"Weingarten, Weinberg",vineyard,vineyard,https://koeblergerhard.de/wikiling/?f=got&page=270,winaɣards,12,form,certain
weinags,Adj.,a,"trunken, trunksüchtig, Trunkenbold (= subst.)","addicted to wine, drunkardly, drunk (Adj.), drunkard (= subst.)","addicted_to_wine, drunkardly, drunk, drunkard",https://koeblergerhard.de/wikiling/?f=got&page=270,winaɣs,32,form,certain
weinatains,M.,n,Weinrebe,"vine-branch, grapevine-branch, bunch of grapes","vinebranch, grapevinebranch, bunch_of_grapes",https://koeblergerhard.de/wikiling/?f=got&page=270,winataɪns,3,not reconstructed,certain
weinatriu,N.,n,"Weinstock, Weingarten (= weinatriwa), Weinberg (= weinatriwa)","grapevine, grapevine stem, vine","grapevine, grapevine_stem, vine",https://koeblergerhard.de/wikiling/?f=got&page=270,winatrɪu,4,not reconstructed,certain
weindrugkja,M.,n,"Weintrinker, Säufer","wine-drinker, wine addict, drunkard","winedrinker, wine_addict, drunkard",https://koeblergerhard.de/wikiling/?f=got&page=270,windruŋkja,1,not reconstructed,certain
weinnas,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=270,winnas,(?),form,certain
weinuls,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=270,winuls,,form,certain
weipan,V.,v,"kränzen, krönen, bekränzen","wreathe, enwreathe, crown with wreathing","wreathe, enwreathe, crown_with_wreathing",https://koeblergerhard.de/wikiling/?f=got&page=270,wipan,1,form,certain
weis,Adj.,a,"weise, klug","wise (Adj.), informed, educated","wise, informed, educated",https://koeblergerhard.de/wikiling/?f=got&page=270,wis,(1),word,certain
weis,Adj.,a,"weise, klug","wise (Adj.), informed, educated","wise, informed, educated",https://koeblergerhard.de/wikiling/?f=got&page=270,wis,,word,certain
weis,Adj.,a,"-weis, -reihig",#NAME?,NAME,https://koeblergerhard.de/wikiling/?f=got&page=270,wis,(2),word,certain
weis,Pron.,r,wir,we,we,https://koeblergerhard.de/wikiling/?f=got&page=270,wis,(3) 290,not reconstructed,certain
weisa,F.,n,Weise (F.) (2),"manner (N.), way","manner, way",https://koeblergerhard.de/wikiling/?f=got&page=270,wisa,,word,uncertain
weisei,F.,n,Weisheit,wisdom,wisdom,https://koeblergerhard.de/wikiling/?f=got&page=270,wisi,,word,uncertain
weisjan,V.,v,weisen?,show (V.)?,show,https://koeblergerhard.de/wikiling/?f=got&page=270,wisjan,,word,certain
weisōn,V.,v,"besuchen, heimsuchen, besorgen","go to see, come to see, visit (V.)","go_to_see, come_to_see, visit",https://koeblergerhard.de/wikiling/?f=got&page=270,wison,,word,uncertain
weit,N.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=270,wit,,word,uncertain
weitan,V.,v,sehen?,see?,see,https://koeblergerhard.de/wikiling/?f=got&page=270,witan,(1),word,certain
weitan,V.,v,,,,https://koeblergerhard.de/wikiling/?f=got&page=270,witan,(2),word,certain
weiti,N.,n,Strafe,punishment,punishment,https://koeblergerhard.de/wikiling/?f=got&page=271,witɪ,,word,uncertain
weitjan,V.,v,sehen?,see?,see,https://koeblergerhard.de/wikiling/?f=got&page=271,witjan,,word,uncertain
weitl,N.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=271,witl,,word,uncertain
weitwōdei,F.,n,"Zeugnis, Bezeugung, Zeugnisablegung","testimony, attestation, testifying, witness (N.)","testimony, attestation, testifying, witness",https://koeblergerhard.de/wikiling/?f=got&page=271,witwoði,5,not reconstructed,certain
weitwōdeins,F.,n,"Zeugnisablegung, Zeugnis","act of testifying, attesting, witness-bearing, witness (N.)","act_of_testifying, attesting, witnessbearing, witness",https://koeblergerhard.de/wikiling/?f=got&page=271,witwoðins,1,not reconstructed,certain
weitwōdi,N.,n,Zeugnis,"testimonial, depositional attestation, witness (N.)","testimonial, depositional_attestation, witness",https://koeblergerhard.de/wikiling/?f=got&page=271,witwoðɪ,1,form,certain
weitwōdiþa,F.,n,"Zeugnisablegung, Zeugnis","substance of testimony, attestation, witness (N.)","substance_of_testimony, attestation, witness",https://koeblergerhard.de/wikiling/?f=got&page=271,witwoðɪθa,16,not reconstructed,certain
weitwōdjan,V.,v,"zeugen, bezeugen","bear witness, testify, attest (V.)","bear_witness, testify, attest",https://koeblergerhard.de/wikiling/?f=got&page=271,witwoðjan,3837,not reconstructed,certain
weitwōþs,"M., Sb.","n,v,a,r",Zeuge,"witness (M.), testifier, eyewitness (M.)","witness, testifier, eyewitness",https://koeblergerhard.de/wikiling/?f=got&page=271,witwoθs,6,form,certain
wēna,,"n,v,a,r",,,,https://koeblergerhard.de/wikiling/?f=got&page=271,wena,,word,uncertain
wēniggō,Adv.,r,erwartet,expectedly,expectedly,https://koeblergerhard.de/wikiling/?f=got&page=271,wenɪŋɡo,,word,uncertain
wēnjan,V.,v,"warten, hoffen auf, meinen","hope (V.), hope for, look for, await, expect, anticipate","hope, hope_for, look_for, await, expect, anticipate",https://koeblergerhard.de/wikiling/?f=got&page=271,wenjan,2120,form,certain
wēns,F.,n,Hoffnung,"hope (N.), expectation, hopeful anticipation","hope, expectation, hopeful_anticipation",https://koeblergerhard.de/wikiling/?f=got&page=271,wens,18,not reconstructed,certain
wēpn,N.,n,Waffe,"weapon (N.), combat implement","weapon, combat_implement",https://koeblergerhard.de/wikiling/?f=got&page=271,wepn,3,form,certain
wērei,F.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=271,weri,,word,uncertain
werēins,F.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=271,werins,,word,certain
wēreis,Adj.,a,wahr,"agreeing (Adj.), agreeable","agreeing, agreeable",https://koeblergerhard.de/wikiling/?f=got&page=271,weris,,word,certain
wērs,Adj.,a,wahr,"agreeing (Adj.), agreeable","agreeing, agreeable",https://koeblergerhard.de/wikiling/?f=got&page=271,wers,,word,certain
wērjan,V.,v,wahren,"preserve (V.), keep (V.)","preserve, keep",https://koeblergerhard.de/wikiling/?f=got&page=271,werjan,,word,uncertain
wērjands,"V., Adj.","n,v,a,r",gewährleistend,ensuring (Adj.),ensuring,https://koeblergerhard.de/wikiling/?f=got&page=271,werjands,,word,uncertain
wērs,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=271,wers,,word,uncertain
wēsei,F.,n,Sein,being (N.),being,https://koeblergerhard.de/wikiling/?f=got&page=272,wesi,,word,uncertain
wichtgata,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪchtɡata,,not reconstructed,certain
wida,F.,n,Binde,cord (N.),cord,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪða,(1),word,certain
wīda,F.,n,Weite,reach (N.),reach,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪða,(2),word,certain
widan,V.,v,binden?,bind (V.)?,bind,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪðan,,word,uncertain
wīds,Adj.,a,weit,wide,wide,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪðs,,word,certain
widus,M.,n,"Holz, Wald",wood,wood,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪðus,,word,certain
widuwaírna,M.,n,Waise,orphan,orphan,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪðuwɛrna,1,form,certain
widuwō,F.,n,Witwe,widow,widow,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪðuwo,14,not reconstructed,certain
wīf,N.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɸ,,word,uncertain
wigadeina,F.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣaðina,,form,certain
wigadeinō,"F., F.","n,v,a,r","Dornpflanze, Distel","way-thistle, road-bramble, thistle","waythistle, roadbramble, thistle",https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣaðino,1,form,certain
wigadeina,"F., F.","n,v,a,r","Dornpflanze, Distel","way-thistle, road-bramble, thistle","waythistle, roadbramble, thistle",https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣaðina,,form,certain
wigan,N.,n,Kampf,"armed conflict, war","armed_conflict, war",https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣan,(1) 1,not reconstructed,certain
wigana,N.,n,Kampf,"armed conflict, war","armed_conflict, war",https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣana,,form,certain
wign,N.,n,Kampf,"armed conflict, war","armed_conflict, war",https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣn,,form,certain
wigan,V.,v,bewegen,move (V.),move,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣan,(2),word,certain
wigana,N.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣana,,not reconstructed,certain
wigis,Adv.,r,weg,have gone,have_gone,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣɪs,,word,uncertain
wign,N.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣn,,form,certain
wigs,M.,n,Weg,"way, road","way, road",https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣs,(1) 41,not reconstructed,certain
wigs,N.,n,Kampf,armed conflict,armed_conflict,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪɣs,(2),word,certain
wīh,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=272,wɪh,,not reconstructed,certain
wīhjan,V.,v,weihen,hallow (V.),hallow,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪhjan,1,form,certain
wikō,F.,n,"Reihenfolge, Ordnung, Woche?","week, workweek, week’s tour of duty, week-long shift, sequence","week, workweek, weeks_tour_of_duty, weeklong_shift, sequence",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪko,1,form,certain
wilja,M.,n,"Wille, Wohlgefallen","will (N.), willingness, wish (N.), desire (N.), intention, aim (N.)","will, willingness, wish, desire, intention, aim",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪlja,4138,not reconstructed,certain
wiljahalþei,F.,n,"Parteilichkeit, Zuneigung, Gunst","partisan inclination, partisan bias, partiality","partisan_inclination, partisan_bias, partiality",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪljahalθi,3,not reconstructed,certain
wiljahalþs,Adj.,a,willkürlich,"willful, arbitrary","willful, arbitrary",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪljahalθs,,word,uncertain
wiljan,V.,v,wollen (V.),"will (V.), wish (V.), want (V.), desire (V.)","will, wish, want, desire",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪljan,129128,not reconstructed,certain
wiljei,F.,n,Willigkeit,willingness,willingness,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪlji,,word,uncertain
wiljis,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪljɪs,,word,uncertain
wiljis,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪljɪs,,word,uncertain
wiltan,V.,v,wälzen,"roll (V.), tumble, roll over","roll, tumble, roll_over",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪltan,,word,uncertain
wilþeis,Adj.,a,wild,"wild, undomesticated","wild, undomesticated",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪlθis,3,not reconstructed,certain
wilwa,M.,n,Räuber,"robber, strong-arm bandit","robber, strongarm_bandit",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪlwa,3,not reconstructed,certain
wilwan,V.,v,rauben,"plunder (V.), rob, seize by violence","plunder, rob, seize_by_violence",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪlwan,4,not reconstructed,certain
wilwands,Adj.,a,,,,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪlwands,,form,certain
windags,Adj.,a,windig,windy,windy,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪndaɣs,,word,uncertain
windan,V.,v,winden,wind (V.),wind,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪndan,,word,certain
windiþa,F.,n,Windung?,winding (N.),winding,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪndɪθa,,word,certain
winds,M.,n,Wind,"wind (N.), air current","wind, air_current",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪnds,(1) 17,not reconstructed,certain
winds,Adj.,a,schief?,crooked,crooked,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪnds,(2),word,certain
wingart,M.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=273,wɪnɡart,,not reconstructed,certain
Winiþs,M.,n,Wende (M.),"Wend, Sorb","Wend, Sorb",https://koeblergerhard.de/wikiling/?f=got&page=273,wɪnɪθs,,word,uncertain
winja,F.,n,Weide (F.) (2),"pasture, grazing meadow","pasture, grazing_meadow",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnja,1,form,certain
winna,F.,n,"Leiden, Leidenschaft","passion, libido, sexual aching","passion, libido, sexual_aching",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnna,1,form,certain
winnan,V.,v,"leiden, Schmerz leiden","suffer, undergo suffering","suffer, undergo_suffering",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnnan,15,not reconstructed,certain
winne,F.,n,"Weide (F.) (2), w-Rune","pasture, grazing meadow, name of w-rune","pasture, grazing_meadow, name_of_wrune",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnne,1,not reconstructed,certain
uuinne,F.,n,"Weide (F.) (2), w-Rune","pasture, grazing meadow, name of w-rune","pasture, grazing_meadow, name_of_wrune",https://koeblergerhard.de/wikiling/?f=got&page=274,uuɪnne,,not reconstructed,certain
winnō,F.,n,Leiden,"passion, carnal drive, sensual craving, suffering (N.)","passion, carnal_drive, sensual_craving, suffering",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnno,3,form,certain
wins,M.,n,Freund,friend,friend,https://koeblergerhard.de/wikiling/?f=got&page=274,wɪns,,word,certain
wintrus,M.,n,"Winter, Jahr","winter (N.), wintertime, year","winter, wintertime, year",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪntrus,5,not reconstructed,certain
wintsch,M.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=274,wɪntsch,,not reconstructed,certain
winþeis,Adj.,a,"Wind-, windig","of the wind, wind-, blowing (N.)","of_the_wind, wind, blowing",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnθis,,word,uncertain
winþi,F.,n,,,,https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnθɪ,,word,certain
winþiskaúrō,F.,n,Worfschaufel,"winnowing-shovel, winnowing-fork, winnowing-impeller, winnowing fan","winnowingshovel, winnowingfork, winnowingimpeller, winnowing_fan",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnθɪskɔro,1,form,certain
winþjan,V.,v,streuen?,"winnow (V.), fan (V.)","winnow, fan",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪnθjan,,word,uncertain
wipja,F.,n,Kranz,"crown (N.), head-wrath, circlet for the head","crown, headwrath, circlet_for_the_head",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪpja,2,form,certain
wis,N.,n,Meeresstille,"tranquility on the sea, quiescence on the sea, calm on the sea","tranquility_on_the_sea, quiescence_on_the_sea, calm_on_the_sea",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪs,3,not reconstructed,certain
wīs,Adj.,a,"weise, klug, erfahren (Adj.), verständig","wise (Adj.), educated, informed","wise, educated, informed",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪs,,word,uncertain
wisan,V.,v,"sein (V.), da sein (V.), existieren, bleiben","be, exist, be in being, have existence, be present","be, exist, be_in_being, have_existence, be_present",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪsan,(1) 16761663,not reconstructed,certain
wisan,V.,v,"weilen, bleiben","continue, remain (V.), stay (V.)","continue, remain, stay",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪsan,(2) 33?,not reconstructed,certain
wisan,V.,v,"sich freuen, schwelgen, schmausen","dine, eat a good meal, feast, make merry","dine, eat_a_good_meal, feast, make_merry",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪsan,(3) 4,not reconstructed,certain
Wisands,M.,n,Wisent,wisent,wisent,https://koeblergerhard.de/wikiling/?f=got&page=274,wɪsands,,word,uncertain
Wisigoti,M.,n,Westgoten,"Visigoths, West Goths","Visigoths, West_Goths",https://koeblergerhard.de/wikiling/?f=got&page=274,wɪsɪɣotɪ,,form,certain
wiss,F.,n,Bindung,"conjoining, connecting","conjoining, connecting",https://koeblergerhard.de/wikiling/?f=got&page=275,wɪss,(1),word,certain
wiss,Adj.,a,gebunden,connected,connected,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪss,(2),word,certain
wiss,Adj.,a,gewiss,sure,sure,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪss,(3),word,certain
wissei,F.,n,Wissen,knowledge,knowledge,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪssi,,word,uncertain
wissi,N.,n,Wissen,knowledge,knowledge,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪssɪ,,word,uncertain
wist,Sb.,n,Westen,west (N.),west,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪst,,word,certain
wista,Adj.,a,westlich,"western (Adj.), westerly","western, westerly",https://koeblergerhard.de/wikiling/?f=got&page=275,wɪsta,,word,certain
wistr,Sb.,n,Westen,west (N.),west,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪstr,,word,certain
wistra,Adj.,a,westlich,"western (Adj.), westerly","western, westerly",https://koeblergerhard.de/wikiling/?f=got&page=275,wɪstra,,word,certain
wists,F.,n,"Wesen, Natur","essence, inherent nature, being (N.)","essence, inherent_nature, being",https://koeblergerhard.de/wikiling/?f=got&page=275,wɪsts,9,form,certain
wisus,Adj.,a,gut,good (Adj.),good,https://koeblergerhard.de/wikiling/?f=got&page=275,wɪsus,,word,uncertain
wit,Pron.,r,wir beide,"we two, the both of us, the two of us","we_two, the_both_of_us, the_two_of_us",https://koeblergerhard.de/wikiling/?f=got&page=275,wɪt,8,not reconstructed,certain
